,BR,BTH,BPH,BMAG,UNIX TIME
19588,-0.503190437590432,0.25455516254574795,0.08879831251595859,0.5712691438526669,833559042.362
19589,-0.4795108875861764,0.24863527504468402,0.10359803126861834,0.5505495375989432,833559066.361
19590,-0.4795108875861764,0.2190358375393645,0.09767814376755445,0.5357498188462835,833559090.361
19591,-0.4943106063388361,0.22199578128989647,0.07399859376329881,0.5475895938484113,833559114.361
19592,-0.48543077508724025,0.2752747687994716,0.1687167937803213,0.5831089188547947,833559138.361
19593,-0.4883907188377722,0.26935488129840773,0.14799718752659763,0.5771890313537308,833559162.361
19594,-0.38775263131968585,0.20719606253723669,0.08583836876542662,0.4469515063303249,833559186.361
19595,-0.38775263131968585,0.2131159500383006,0.1124778625202142,0.45583133758192074,833559210.361
19596,-0.34039353131117456,0.189436400034045,0.12431763752234201,0.40847223757340945,833559234.361
19597,-0.4321517875776651,0.2249557250404284,0.1509571312771296,0.5091103250914959,833559258.361
19598,-0.40551229382287757,0.20127617503617282,0.13023752502340594,0.4706310563345805,833559282.361
19599,-0.5416151300033177,0.2722873877612308,0.21605412289749834,0.6452027231733513,833559306.361
19600,-0.5978483948670502,0.3107627795101004,0.26044880568465556,0.7191938611519466,833559330.361
19601,-0.6244852045393445,0.3137224250292442,0.23973128705064886,0.7399113797859532,833559354.361
19602,-0.6156062679819131,0.284125969837806,0.23381199601236125,0.7191938611519466,833559378.361
19603,-0.5860098127904749,0.26636809672294315,0.23381199601236125,0.6836781149222207,833559402.361
19604,-0.5741712307138996,0.2782066787995184,0.2574891601655117,0.6866377604413646,833559426.361
19605,-0.5978483948670502,0.3018838429526689,0.2545295146463679,0.7162342156328028,833559450.361
19606,-0.5948887493479064,0.31964171606753183,0.23381199601236125,0.7162342156328028,833559474.361
19607,-0.5800905217521873,0.3255610071058194,0.24861022360808027,0.7103149245945151,833559498.361
19608,-0.5800905217521873,0.3433188802206823,0.22197341393578596,0.7103149245945151,833559522.361
19609,-0.5860098127904749,0.3433188802206823,0.2101348318592107,0.7103149245945151,833559546.361
19610,-0.5770727227204986,0.34032493904029404,0.22195104720019176,0.7043246564486085,833559570.361
19611,-0.5652353335364884,0.3077721187842659,0.2012356161281739,0.6717718361925804,833559594.361
19612,-0.5622759862404858,0.30481277148826336,0.18052018505615597,0.6658531416005753,833559618.361
19613,-0.6037068483845216,0.32256885526427875,0.17460149046415085,0.7043246564486085,833559642.361
19614,-0.5918694592005114,0.36104037011231194,0.22195104720019176,0.727999434816629,833559666.361
19615,-0.6066661956805242,0.3373655917442915,0.22195104720019176,0.727999434816629,833559690.361
19616,-0.600747501088519,0.31073146608026847,0.2189916999041892,0.7132026983366163,833559714.361
19617,-0.5829914173125037,0.3255282025602813,0.21603235260818665,0.701365309152606,833559738.361
19618,-0.5977881537925165,0.36104037011231194,0.2545038674562199,0.7427961712966418,833559762.361
19619,-0.6185035848645344,0.3344062444482889,0.260422562048225,0.7487148658886469,833559786.361
19620,-0.6421136506006172,0.2722325154620128,0.2456010737320333,0.7397622702772088,833559810.361
19621,-0.6243593561139642,0.24856012281314216,0.2603963191375775,0.7220079757905558,833559834.361
19622,-0.6480317487628349,0.22192868108316263,0.2633553682186863,0.7368032211961,833559858.361
19623,-0.5947688653028758,0.2544782209753598,0.287027760867557,0.7072127303850116,833559882.361
19624,-0.6095641107084201,0.2100924847587273,0.3018230062731012,0.7131308285472293,833559906.361
19625,-0.6243593561139642,0.17458389578542127,0.3462087424897337,0.7368032211961,833559930.361
19626,-0.5888507671406582,0.14203435589322408,0.3432496934086249,0.6953765340605763,833559954.361
19627,-0.5415059818429169,0.10356671783880922,0.3639630369763867,0.6598679450872702,833559978.361
19628,-0.5474240800051345,0.06214003070328554,0.3432496934086249,0.6480317487628349,833560002.361
19629,-0.5592602763295699,0.06214003070328554,0.2988639571919924,0.6361955524383995,833560026.361
19630,-0.5918098162217671,0.0414266871355237,0.3077411044353189,0.6687450923305966,833560050.361
19631,-0.44677138204395866,-0.020711256121243117,0.2574113260783073,0.5177814030310779,833560074.361
19632,-0.4674826381652018,-0.10059752973175229,0.2692463295761605,0.547368911775711,833560098.361
19633,-0.36392635755898617,-0.08580377535943576,0.24261757170599077,0.44677138204395866,833560122.361
19634,-0.3343388488143531,-0.041422512242486234,0.18344255421672476,0.3846376136802293,833560146.361
19635,-0.254452575203844,-0.008876252623389907,0.11539128410406879,0.28108133307401373,833560170.361
19636,-0.09763877885728899,0.08284502448497247,-0.032546259619096324,0.1301850384763853,833560194.361
19637,0.05325751574033944,0.18048380334226144,-0.16273129809548165,0.24853507345491738,833560218.361
19638,-0.09468002798282568,0.14793754372316512,-0.10947378235514219,0.20711256121243116,833560242.361
19639,-0.014793754372316512,0.1331437893508486,-0.2603700769527706,0.29291633657186694,833560266.361
19640,0.10651503148067888,0.17752505246779812,-0.31066884181864673,0.3728026101823761,833560290.361
19641,0.21303006296135776,0.16569004896994494,-0.39055511542915594,0.4763588907885917,833560314.361
19642,0.16271489718366353,0.22484240338106232,-0.3993911112689923,0.4851862388749239,833560338.361
19643,0.11833810704266438,0.21596704535286249,-0.32247134169126046,0.40530801662112553,833560362.361
19644,0.10946274901446455,0.1922994239443296,-0.2751360988741947,0.3520558684519265,833560386.361
19645,0.14200572845119724,0.2189254980289291,-0.2692191935220615,0.3727650371843928,833560410.361
19646,0.1922994239443296,0.23371776140926215,-0.32542979436732705,0.44376790140999145,833560434.361
19647,0.17159025521186333,0.13608882309906403,-0.19525787662039623,0.2928868149305943,833560458.361
19648,0.09171203295806489,0.03550143211279931,-0.06508595887346541,0.11833810704266438,833560482.361
19649,0.05621060084526558,0.03550143211279931,-0.0621275061973988,0.09171203295806489,833560506.36
19650,0.05029369549313237,0.032542979436732705,-0.05029369549313237,0.07691976957773185,833560530.36
19651,0.09467048563413151,0.041418337464932536,-0.13313037042299744,0.16863180253579674,833560554.36
19652,0.0739538621479852,0.04141416280287171,-0.15382403326780922,0.17453111466924506,833560578.36
19653,-0.05324678074654934,-0.05324678074654934,-0.13311695186637335,0.15382403326780922,833560602.36
19654,-0.16861480569740622,0.12424248840861513,0.03549785383103289,0.21298712298619735,833560626.36
19655,-0.28989913962010194,0.08874463457758223,0.12720064289453453,0.3283551479370543,833560650.36
19656,-0.2987736030778602,0.047330471774710524,0.12720064289453453,0.3253969934511349,833560674.36
19657,-0.2277778954157944,0.020707081401435855,0.09170278906350164,0.24848497681723025,833560698.36
19658,-0.224819740929875,-0.02662339037327467,0.12720064289453453,0.2603175947609079,833560722.36
19659,-0.16269849672556744,-0.05620493523246875,0.11832617943677633,0.20707081401435853,833560746.36
19660,-0.16269849672556744,-0.07987017111982402,0.10353540700717927,0.21002896850027794,833560770.36
19661,-0.4230160914864753,-0.07691201663390461,0.2603175947609079,0.5028862626062993,833560794.36
19662,-0.5443004254091711,0.0029581544859194077,0.2958154485919408,0.6182542875571562,833560818.36
19663,-0.5383298473320681,0.09465140172871528,0.23071279171374348,0.5945291171084928,833560842.36
19664,-0.3933948884349729,0.05028355716837999,0.16268209672122938,0.42888916408324107,833560866.36
19665,-0.2898699177941905,0.03253641934424587,0.1478928152011176,0.3283220497464811,833560890.36
19666,-0.4022684573470399,0.05028355716837999,0.18930280345743056,0.4466363019073752,833560914.36
19667,-0.5294562784200011,0.09169354542469292,0.22479707910569877,0.5826976918924034,833560938.36
19668,-0.5117091405958669,0.11239853955284938,0.22775493540972114,0.5708662666763139,833560962.36
19669,-0.5176248532039116,0.13310353368100586,0.22479707910569877,0.579739835588381,833560986.36
19670,-0.5117091405958669,0.15380852780916232,0.22479707910569877,0.579739835588381,833561010.36
19671,-0.4643834397315093,0.1478928152011176,0.20113422867351996,0.5264984221159787,833561034.36
19672,-0.4880462901636881,0.1715556656332964,0.20704994128156465,0.5560769851562022,833561058.36
19673,-0.5028355716837999,0.15085067150513998,0.23958636062581054,0.5767819792843587,833561082.36
19674,-0.49095464964243146,0.14196279025805247,0.2395622085604636,0.5648936029018338,833561106.36
19675,-0.46433662646904666,0.14492034838842857,0.2129441853870787,0.5323604634676968,833561130.36
19676,-0.443633719556414,0.14492034838842857,0.19815639473519828,0.5057424402943119,833561154.36
19677,-0.443633719556414,0.15379302277955686,0.2099866272567026,0.5116575565550642,833561178.36
19678,-0.42293081264378135,0.15083546464918077,0.1744959296921895,0.4820819752513032,833561202.36
19679,-0.44067616142603794,0.127174999606172,0.14787790651880467,0.4820819752513032,833561226.36
19680,-0.4672941845994228,0.20407151099595042,0.14196279025805247,0.5294029053373207,833561250.36
19681,-0.39631278947039655,0.1804110459529417,0.14196279025805247,0.45842151020829447,833561274.36
19682,-0.3401191849932507,0.24251976669083963,0.0887267439112828,0.42884592890453355,833561298.36
19683,-0.3223738362109942,0.18928372034406998,0.0887267439112828,0.38448255694889216,833561322.36
19684,-0.3075550363580535,0.2010936776187273,0.047316159439700536,0.37261475558764173,833561346.36
19685,-0.3016405164280909,0.15377751817902674,-0.0029572599649812835,0.33712763600786627,833561370.36
19686,-0.3578284557627353,0.23362353723352142,-0.00887177989494385,0.4258454349573048,833561394.36
19687,-0.3519139358327727,0.2306662772685401,-0.0177435597898877,0.41993091502734226,833561418.36
19688,-0.29572599649812836,0.28093969667322194,-0.03252985961479412,0.4081018751674171,833561442.36
19689,-0.26023887691835296,0.21587997744363369,-0.014786299824906418,0.33712763600786627,833561466.36
19690,-0.2661533968483155,0.2513670970234091,0.03252985961479412,0.3696574956226604,833561490.36
19691,-0.21883723740861497,0.2010936776187273,0.0177435597898877,0.2986832564631096,833561514.36
19692,-0.15673477814400802,0.15969203810898933,-0.04435889947471925,0.22770901730355883,833561538.36
19693,-0.20996545751367113,0.21587997744363369,-0.08280327901947594,0.31346955628801604,833561562.36
19694,-0.2484098370584278,0.3075550363580535,-0.1242049185292139,0.41401639509737964,833561586.36
19695,-0.2956961807838577,0.38736199682685357,-0.13897720496841312,0.5056404691403966,833561610.36
19696,-0.307524028015212,0.42580250032875505,-0.05322531254109438,0.5263392017952667,833561634.36
19697,-0.2897822571681805,0.4198885767130779,-0.023655694462708616,0.5115543927560738,833561658.36
19698,-0.24838479185844045,0.41101769128956217,-0.11532151050570451,0.49381262190904235,833561682.36
19699,-0.2927392189760191,0.4228455385209165,-0.1419341667762517,0.5322531254109438,833561706.36
19700,-0.28682529536034196,0.363706302364145,-0.07096708338812585,0.4671999656384952,833561730.36
19701,-0.2956961807838577,0.3577923787484678,-0.035483541694062926,0.4642430038306566,833561754.36
19702,-0.2986531425916963,0.31935187524656633,-0.04139746530974008,0.440587309367948,833561778.36
19703,-0.2542987154741176,0.36074934055630636,-0.13602024316057454,0.46128604202281803,833561802.36
19704,-0.22768605920357043,0.40510376767388506,-0.1951594793173461,0.5056404691403966,833561826.36
19705,-0.26021263908979475,0.4317164239444322,-0.15967593762328317,0.5292961636031053,833561850.36
