2006 045 11 12 10.500        -5.188       -56.124        17.937        59.149         1.424         1.484        -0.024         2.057
2006 045 11 17 10.500        -5.181       -56.117        17.937        59.141         1.425         1.484        -0.024         2.058
2006 045 11 22 10.500        -5.174       -56.109        17.937        59.133         1.425         1.485        -0.025         2.058
2006 045 11 27 10.500        -5.167       -56.102        17.937        59.126         1.425         1.486        -0.025         2.059
2006 045 11 32 10.500        -5.160       -56.094        17.937        59.118         1.425         1.487        -0.025         2.060
2006 045 11 37 10.500        -5.153       -56.087        17.937        59.110         1.425         1.488        -0.025         2.060
2006 045 11 42 10.500        -5.147       -56.080        17.937        59.103         1.425         1.489        -0.026         2.061
2006 045 11 47 10.500        -5.140       -56.072        17.937        59.095         1.425         1.489        -0.026         2.062
2006 045 11 52 10.500        -5.133       -56.065        17.936        59.087         1.425         1.490        -0.026         2.062
2006 045 11 57 10.500        -5.126       -56.057        17.936        59.080         1.425         1.491        -0.026         2.063
2006 045 12 02 10.500        -5.119       -56.050        17.936        59.072         1.425         1.492        -0.027         2.064
2006 045 12 07 10.500        -5.112       -56.042        17.936        59.064         1.425         1.493        -0.027         2.064
2006 045 12 12 10.500        -5.105       -56.035        17.936        59.057         1.425         1.494        -0.027         2.065
2006 045 12 17 10.500        -5.098       -56.028        17.936        59.049         1.426         1.495        -0.028         2.066
2006 045 12 22 10.500        -5.091       -56.020        17.936        59.041         1.426         1.495        -0.028         2.066
2006 045 12 27 10.500        -5.084       -56.013        17.935        59.033         1.426         1.496        -0.028         2.067
2006 045 12 32 10.500        -5.077       -56.005        17.935        59.026         1.426         1.497        -0.028         2.068
2006 045 12 37 10.500        -5.070       -55.998        17.935        59.018         1.426         1.498        -0.029         2.068
2006 045 12 42 10.500        -5.063       -55.990        17.935        59.010         1.426         1.499        -0.029         2.069
2006 045 12 47 10.500        -5.056       -55.983        17.935        59.003         1.426         1.500        -0.029         2.070
2006 045 12 52 10.500        -5.049       -55.975        17.935        58.995         1.426         1.501        -0.029         2.070
2006 045 12 57 10.500        -5.042       -55.968        17.935        58.987         1.426         1.501        -0.030         2.071
2006 045 13 02 10.500        -5.035       -55.960        17.934        58.979         1.426         1.502        -0.030         2.072
2006 045 13 07 10.500        -5.028       -55.953        17.934        58.972         1.426         1.503        -0.030         2.072
2006 045 13 12 10.500        -5.021       -55.945        17.934        58.964         1.426         1.504        -0.031         2.073
2006 045 13 17 10.500        -5.014       -55.938        17.934        58.956         1.427         1.505        -0.031         2.074
2006 045 13 22 10.500        -5.007       -55.930        17.934        58.948         1.427         1.506        -0.031         2.074
2006 045 13 27 10.500        -5.000       -55.923        17.934        58.941         1.427         1.506        -0.031         2.075
2006 045 13 32 10.500        -4.993       -55.915        17.934        58.933         1.427         1.507        -0.032         2.076
2006 045 13 37 10.500        -4.986       -55.908        17.933        58.925         1.427         1.508        -0.032         2.076
2006 045 13 42 10.500        -4.979       -55.900        17.933        58.917         1.427         1.509        -0.032         2.077
2006 045 13 47 10.500        -4.972       -55.893        17.933        58.909         1.427         1.510        -0.032         2.078
2006 045 13 52 10.500        -4.965       -55.885        17.933        58.902         1.427         1.511        -0.033         2.078
2006 045 13 57 10.500        -4.958       -55.878        17.933        58.894         1.427         1.512        -0.033         2.079
2006 045 14 02 10.500        -4.951       -55.870        17.933        58.886         1.427         1.512        -0.033         2.080
2006 045 14 07 10.500        -4.944       -55.863        17.932        58.878         1.427         1.513        -0.034         2.081
2006 045 14 12 10.500        -4.937       -55.855        17.932        58.870         1.427         1.514        -0.034         2.081
2006 045 14 17 10.500        -4.930       -55.848        17.932        58.863         1.427         1.515        -0.034         2.082
2006 045 14 22 10.500        -4.923       -55.840        17.932        58.855         1.428         1.516        -0.034         2.083
2006 045 14 27 10.500        -4.916       -55.832        17.932        58.847         1.428         1.517        -0.035         2.083
2006 045 14 32 10.500        -4.909       -55.825        17.932        58.839         1.428         1.518        -0.035         2.084
2006 045 14 37 10.500        -4.902       -55.817        17.931        58.831         1.428         1.518        -0.035         2.085
2006 045 14 42 10.500        -4.895       -55.810        17.931        58.824         1.428         1.519        -0.035         2.085
2006 045 14 47 10.500        -4.888       -55.802        17.931        58.816         1.428         1.520        -0.036         2.086
2006 045 14 52 10.500        -4.881       -55.795        17.931        58.808         1.428         1.521        -0.036         2.087
2006 045 14 57 10.500        -4.874       -55.787        17.931        58.800         1.428         1.522        -0.036         2.087
2006 045 15 02 10.500        -4.867       -55.779        17.930        58.792         1.428         1.523        -0.037         2.088
2006 045 15 07 10.500        -4.860       -55.772        17.930        58.784         1.428         1.524        -0.037         2.089
2006 045 15 12 10.500        -4.853       -55.764        17.930        58.777         1.428         1.524        -0.037         2.089
2006 045 15 17 10.500        -4.846       -55.757        17.930        58.769         1.428         1.525        -0.037         2.090
2006 045 15 22 10.500        -4.839       -55.749        17.930        58.761         1.428         1.526        -0.038         2.091
2006 045 15 27 10.500        -4.832       -55.741        17.930        58.753         1.429         1.527        -0.038         2.091
2006 045 15 32 10.500        -4.826       -55.734        17.929        58.745         1.429         1.528        -0.038         2.092
2006 045 15 37 10.500        -4.819       -55.726        17.929        58.737         1.429         1.529        -0.039         2.093
2006 045 15 42 10.500        -4.812       -55.719        17.929        58.729         1.429         1.530        -0.039         2.093
2006 045 15 47 10.500        -4.805       -55.711        17.929        58.722         1.429         1.530        -0.039         2.094
2006 045 15 52 10.500        -4.798       -55.703        17.929        58.714         1.429         1.531        -0.039         2.095
2006 045 15 57 10.500        -4.791       -55.696        17.928        58.706         1.429         1.532        -0.040         2.096
2006 045 16 02 10.500        -4.784       -55.688        17.928        58.698         1.429         1.533        -0.040         2.096
2006 045 16 07 10.500        -4.777       -55.680        17.928        58.690         1.429         1.534        -0.040         2.097
2006 045 16 12 10.500        -4.770       -55.673        17.928        58.682         1.429         1.535        -0.040         2.098
2006 045 16 17 10.500        -4.763       -55.665        17.928        58.674         1.429         1.536        -0.041         2.098
2006 045 16 22 10.500        -4.756       -55.657        17.927        58.666         1.429         1.536        -0.041         2.099
2006 045 16 27 10.500        -4.749       -55.650        17.927        58.659         1.430         1.537        -0.041         2.100
2006 045 16 32 10.500        -4.742       -55.642        17.927        58.651         1.430         1.538        -0.042         2.100
2006 045 16 37 10.500        -4.735       -55.634        17.927        58.643         1.430         1.539        -0.042         2.101
2006 045 16 42 10.500        -4.728       -55.627        17.927        58.635         1.430         1.540        -0.042         2.102
2006 045 16 47 10.500        -4.721       -55.619        17.926        58.627         1.430         1.541        -0.042         2.102
2006 045 16 52 10.500        -4.714       -55.611        17.926        58.619         1.430         1.542        -0.043         2.103
2006 045 16 57 10.500        -4.707       -55.604        17.926        58.611         1.430         1.543        -0.043         2.104
2006 045 17 02 10.500        -4.700       -55.596        17.926        58.603         1.430         1.543        -0.043         2.104
2006 045 17 07 10.500        -4.693       -55.588        17.926        58.595         1.430         1.544        -0.044         2.105
2006 045 17 12 10.500        -4.686       -55.581        17.925        58.587         1.430         1.545        -0.044         2.106
2006 045 17 17 10.500        -4.679       -55.573        17.925        58.579         1.430         1.546        -0.044         2.107
2006 045 17 22 10.500        -4.672       -55.565        17.925        58.571         1.430         1.547        -0.044         2.107
2006 045 17 27 10.500        -4.665       -55.557        17.925        58.564         1.430         1.548        -0.045         2.108
2006 045 17 32 10.500        -4.658       -55.550        17.924        58.556         1.431         1.549        -0.045         2.109
2006 045 17 37 10.500        -4.651       -55.542        17.924        58.548         1.431         1.549        -0.045         2.109
2006 045 17 42 10.500        -4.644       -55.534        17.924        58.540         1.431         1.550        -0.046         2.110
2006 045 17 47 10.500        -4.637       -55.527        17.924        58.532         1.431         1.551        -0.046         2.111
2006 045 17 52 10.500        -4.630       -55.519        17.924        58.524         1.431         1.552        -0.046         2.111
2006 045 17 57 10.500        -4.623       -55.511        17.923        58.516         1.431         1.553        -0.046         2.112
2006 045 18 02 10.500        -4.616       -55.503        17.923        58.508         1.431         1.554        -0.047         2.113
2006 045 18 07 10.500        -4.609       -55.496        17.923        58.500         1.431         1.555        -0.047         2.113
2006 045 18 12 10.500        -4.602       -55.488        17.923        58.492         1.431         1.555        -0.047         2.114
2006 045 18 17 10.500        -4.595       -55.480        17.922        58.484         1.431         1.556        -0.047         2.115
2006 045 18 22 10.500        -4.588       -55.472        17.922        58.476         1.431         1.557        -0.048         2.116
2006 045 18 27 10.500        -4.581       -55.465        17.922        58.468         1.431         1.558        -0.048         2.116
2006 045 18 32 10.500        -4.574       -55.457        17.922        58.460         1.431         1.559        -0.048         2.117
2006 045 18 37 10.500        -4.567       -55.449        17.921        58.452         1.431         1.560        -0.049         2.118
2006 045 18 42 10.500        -4.560       -55.441        17.921        58.444         1.432         1.561        -0.049         2.118
2006 045 18 47 10.500        -4.553       -55.433        17.921        58.436         1.432         1.562        -0.049         2.119
2006 045 18 52 10.500        -4.546       -55.426        17.921        58.428         1.432         1.562        -0.049         2.120
2006 045 18 57 10.500        -4.539       -55.418        17.920        58.420         1.432         1.563        -0.050         2.120
2006 045 19 02 10.500        -4.532       -55.410        17.920        58.412         1.432         1.564        -0.050         2.121
2006 045 19 07 10.500        -4.525       -55.402        17.920        58.404         1.432         1.565        -0.050         2.122
2006 045 19 12 10.500        -4.518       -55.395        17.920        58.396         1.432         1.566        -0.051         2.123
2006 045 19 17 10.500        -4.511       -55.387        17.919        58.388         1.432         1.567        -0.051         2.123
2006 045 19 22 10.500        -4.504       -55.379        17.919        58.380         1.432         1.568        -0.051         2.124
2006 045 19 27 10.500        -4.497       -55.371        17.919        58.372         1.432         1.568        -0.051         2.125
2006 045 19 32 10.500        -4.490       -55.363        17.919        58.364         1.432         1.569        -0.052         2.125
2006 045 19 37 10.500        -4.483       -55.355        17.918        58.356         1.432         1.570        -0.052         2.126
2006 045 19 42 10.500        -4.476       -55.348        17.918        58.348         1.432         1.571        -0.052         2.127
2006 045 19 47 10.500        -4.469       -55.340        17.918        58.340         1.433         1.572        -0.053         2.127
2006 045 19 52 10.500        -4.462       -55.332        17.918        58.332         1.433         1.573        -0.053         2.128
2006 045 19 57 10.500        -4.455       -55.324        17.917        58.323         1.433         1.574        -0.053         2.129
2006 045 20 02 10.500        -4.448       -55.316        17.917        58.315         1.433         1.575        -0.053         2.130
2006 045 20 07 10.500        -4.441       -55.308        17.917        58.307         1.433         1.575        -0.054         2.130
2006 045 20 12 10.500        -4.434       -55.301        17.917        58.299         1.433         1.576        -0.054         2.131
2006 045 20 17 10.500        -4.427       -55.293        17.916        58.291         1.433         1.577        -0.054         2.132
2006 045 20 22 10.500        -4.420       -55.285        17.916        58.283         1.433         1.578        -0.055         2.132
2006 045 20 27 10.500        -4.413       -55.277        17.916        58.275         1.433         1.579        -0.055         2.133
2006 045 20 32 10.500        -4.406       -55.269        17.915        58.267         1.433         1.580        -0.055         2.134
2006 045 20 37 10.500        -4.399       -55.261        17.915        58.259         1.433         1.581        -0.055         2.134
2006 045 20 42 10.500        -4.391       -55.253        17.915        58.251         1.433         1.582        -0.056         2.135
2006 045 20 47 10.500        -4.384       -55.245        17.915        58.243         1.433         1.582        -0.056         2.136
2006 045 20 52 10.500        -4.377       -55.238        17.914        58.235         1.433         1.583        -0.056         2.137
2006 045 20 57 10.500        -4.370       -55.230        17.914        58.227         1.434         1.584        -0.057         2.137
2006 045 21 02 10.500        -4.363       -55.222        17.914        58.218         1.434         1.585        -0.057         2.138
2006 045 21 07 10.500        -4.356       -55.214        17.913        58.210         1.434         1.586        -0.057         2.139
2006 045 21 12 10.500        -4.349       -55.206        17.913        58.202         1.434         1.587        -0.057         2.139
2006 045 21 17 10.500        -4.342       -55.198        17.913        58.194         1.434         1.588        -0.058         2.140
2006 045 21 22 10.500        -4.335       -55.190        17.913        58.186         1.434         1.589        -0.058         2.141
2006 045 21 27 10.500        -4.328       -55.182        17.912        58.178         1.434         1.589        -0.058         2.141
2006 045 21 32 10.500        -4.321       -55.174        17.912        58.170         1.434         1.590        -0.059         2.142
2006 045 21 37 10.500        -4.314       -55.166        17.912        58.162         1.434         1.591        -0.059         2.143
2006 045 21 42 10.500        -4.307       -55.158        17.911        58.153         1.434         1.592        -0.059         2.144
2006 045 21 47 10.500        -4.300       -55.150        17.911        58.145         1.434         1.593        -0.059         2.144
2006 045 21 52 10.500        -4.293       -55.143        17.911        58.137         1.434         1.594        -0.060         2.145
2006 045 21 57 10.500        -4.286       -55.135        17.911        58.129         1.434         1.595        -0.060         2.146
2006 045 22 02 10.500        -4.279       -55.127        17.910        58.121         1.434         1.596        -0.060         2.146
2006 045 22 07 10.500        -4.272       -55.119        17.910        58.113         1.435         1.596        -0.061         2.147
2006 045 22 12 10.500        -4.265       -55.111        17.910        58.105         1.435         1.597        -0.061         2.148
2006 045 22 17 10.500        -4.258       -55.103        17.909        58.096         1.435         1.598        -0.061         2.149
2006 045 22 22 10.500        -4.251       -55.095        17.909        58.088         1.435         1.599        -0.061         2.149
2006 045 22 27 10.500        -4.244       -55.087        17.909        58.080         1.435         1.600        -0.062         2.150
2006 045 22 32 10.500        -4.237       -55.079        17.908        58.072         1.435         1.601        -0.062         2.151
2006 045 22 37 10.500        -4.230       -55.071        17.908        58.064         1.435         1.602        -0.062         2.151
2006 045 22 42 10.500        -4.223       -55.063        17.908        58.056         1.435         1.603        -0.063         2.152
2006 045 22 47 10.500        -4.216       -55.055        17.908        58.047         1.435         1.603        -0.063         2.153
2006 045 22 52 10.500        -4.209       -55.047        17.907        58.039         1.435         1.604        -0.063         2.154
2006 045 22 57 10.500        -4.202       -55.039        17.907        58.031         1.435         1.605        -0.063         2.154
2006 045 23 02 10.500        -4.195       -55.031        17.907        58.023         1.435         1.606        -0.064         2.155
2006 045 23 07 10.500        -4.188       -55.023        17.906        58.015         1.435         1.607        -0.064         2.156
2006 045 23 12 10.500        -4.181       -55.015        17.906        58.006         1.435         1.608        -0.064         2.156
2006 045 23 17 10.500        -4.174       -55.007        17.906        57.998         1.436         1.609        -0.065         2.157
2006 045 23 22 10.500        -4.167       -54.999        17.905        57.990         1.436         1.610        -0.065         2.158
2006 045 23 27 10.500        -4.160       -54.991        17.905        57.982         1.436         1.611        -0.065         2.159
2006 045 23 32 10.500        -4.153       -54.983        17.905        57.974         1.436         1.611        -0.065         2.159
2006 045 23 37 10.500        -4.146       -54.975        17.904        57.965         1.436         1.612        -0.066         2.160
2006 045 23 42 10.500        -4.139       -54.967        17.904        57.957         1.436         1.613        -0.066         2.161
2006 045 23 47 10.500        -4.132       -54.959        17.904        57.949         1.436         1.614        -0.066         2.161
2006 045 23 52 10.500        -4.125       -54.951        17.903        57.941         1.436         1.615        -0.067         2.162
2006 045 23 57 10.500        -4.118       -54.943        17.903        57.932         1.436         1.616        -0.067         2.163
2006 046 00 02 10.500        -4.111       -54.935        17.903        57.924         1.436         1.617        -0.067         2.164
2006 046 00 07 10.500        -4.104       -54.927        17.902        57.916         1.436         1.618        -0.067         2.164
2006 046 00 12 10.500        -4.097       -54.918        17.902        57.908         1.436         1.618        -0.068         2.165
2006 046 00 17 10.500        -4.090       -54.910        17.902        57.899         1.436         1.619        -0.068         2.166
2006 046 00 22 10.500        -4.083       -54.902        17.901        57.891         1.436         1.620        -0.068         2.166
2006 046 00 27 10.500        -4.076       -54.894        17.901        57.883         1.437         1.621        -0.069         2.167
2006 046 00 32 10.500        -4.069       -54.886        17.901        57.875         1.437         1.622        -0.069         2.168
2006 046 00 37 10.500        -4.062       -54.878        17.900        57.866         1.437         1.623        -0.069         2.169
2006 046 00 42 10.500        -4.054       -54.870        17.900        57.858         1.437         1.624        -0.069         2.169
2006 046 00 47 10.500        -4.047       -54.862        17.900        57.850         1.437         1.625        -0.070         2.170
2006 046 00 52 10.500        -4.040       -54.854        17.899        57.842         1.437         1.626        -0.070         2.171
2006 046 00 57 10.500        -4.033       -54.846        17.899        57.833         1.437         1.626        -0.070         2.171
2006 046 01 02 10.500        -4.026       -54.838        17.899        57.825         1.437         1.627        -0.071         2.172
2006 046 01 07 10.500        -4.019       -54.829        17.898        57.817         1.437         1.628        -0.071         2.173
2006 046 01 12 10.500        -4.012       -54.821        17.898        57.808         1.437         1.629        -0.071         2.174
2006 046 01 17 10.500        -4.005       -54.813        17.898        57.800         1.437         1.630        -0.071         2.174
2006 046 01 22 10.500        -3.998       -54.805        17.897        57.792         1.437         1.631        -0.072         2.175
2006 046 01 27 10.500        -3.991       -54.797        17.897        57.783         1.437         1.632        -0.072         2.176
2006 046 01 32 10.500        -3.984       -54.789        17.896        57.775         1.437         1.633        -0.072         2.176
2006 046 01 37 10.500        -3.977       -54.781        17.896        57.767         1.438         1.633        -0.073         2.177
2006 046 01 42 10.500        -3.970       -54.773        17.896        57.759         1.438         1.634        -0.073         2.178
2006 046 01 47 10.500        -3.963       -54.764        17.895        57.750         1.438         1.635        -0.073         2.179
2006 046 01 52 10.500        -3.956       -54.756        17.895        57.742         1.438         1.636        -0.073         2.179
2006 046 01 57 10.500        -3.949       -54.748        17.895        57.734         1.438         1.637        -0.074         2.180
2006 046 02 02 10.500        -3.942       -54.740        17.894        57.725         1.438         1.638        -0.074         2.181
2006 046 02 07 10.500        -3.935       -54.732        17.894        57.717         1.438         1.639        -0.074         2.181
2006 046 02 12 10.500        -3.928       -54.724        17.894        57.709         1.438         1.640        -0.075         2.182
2006 046 02 17 10.500        -3.921       -54.715        17.893        57.700         1.438         1.641        -0.075         2.183
2006 046 02 22 10.500        -3.914       -54.707        17.893        57.692         1.438         1.641        -0.075         2.184
2006 046 02 27 10.500        -3.907       -54.699        17.892        57.684         1.438         1.642        -0.076         2.184
2006 046 02 32 10.500        -3.900       -54.691        17.892        57.675         1.438         1.643        -0.076         2.185
2006 046 02 37 10.500        -3.893       -54.683        17.892        57.667         1.438         1.644        -0.076         2.186
2006 046 02 42 10.500        -3.886       -54.675        17.891        57.658         1.438         1.645        -0.076         2.187
2006 046 02 47 10.500        -3.879       -54.666        17.891        57.650         1.438         1.646        -0.077         2.187
2006 046 02 52 10.500        -3.872       -54.658        17.890        57.642         1.439         1.647        -0.077         2.188
2006 046 02 57 10.500        -3.865       -54.650        17.890        57.633         1.439         1.648        -0.077         2.189
2006 046 03 02 10.500        -3.858       -54.642        17.890        57.625         1.439         1.649        -0.078         2.189
2006 046 03 07 10.500        -3.850       -54.633        17.889        57.617         1.439         1.650        -0.078         2.190
2006 046 03 12 10.500        -3.843       -54.625        17.889        57.608         1.439         1.650        -0.078         2.191
2006 046 03 17 10.500        -3.836       -54.617        17.889        57.600         1.439         1.651        -0.078         2.192
2006 046 03 22 10.500        -3.829       -54.609        17.888        57.591         1.439         1.652        -0.079         2.192
2006 046 03 27 10.500        -3.822       -54.601        17.888        57.583         1.439         1.653        -0.079         2.193
2006 046 03 32 10.500        -3.815       -54.592        17.887        57.575         1.439         1.654        -0.079         2.194
2006 046 03 37 10.500        -3.808       -54.584        17.887        57.566         1.439         1.655        -0.080         2.195
2006 046 03 42 10.500        -3.801       -54.576        17.887        57.558         1.439         1.656        -0.080         2.195
2006 046 03 47 10.500        -3.794       -54.568        17.886        57.549         1.439         1.657        -0.080         2.196
2006 046 03 52 10.500        -3.787       -54.559        17.886        57.541         1.439         1.658        -0.081         2.197
2006 046 03 57 10.500        -3.780       -54.551        17.885        57.533         1.439         1.658        -0.081         2.197
2006 046 04 02 10.500        -3.773       -54.543        17.885        57.524         1.439         1.659        -0.081         2.198
2006 046 04 07 10.500        -3.766       -54.535        17.885        57.516         1.440         1.660        -0.081         2.199
2006 046 04 12 10.500        -3.759       -54.526        17.884        57.507         1.440         1.661        -0.082         2.200
2006 046 04 17 10.500        -3.752       -54.518        17.884        57.499         1.440         1.662        -0.082         2.200
2006 046 04 22 10.500        -3.745       -54.510        17.883        57.490         1.440         1.663        -0.082         2.201
2006 046 04 27 10.500        -3.738       -54.501        17.883        57.482         1.440         1.664        -0.083         2.202
2006 046 04 32 10.500        -3.731       -54.493        17.883        57.473         1.440         1.665        -0.083         2.203
2006 046 04 37 10.500        -3.724       -54.485        17.882        57.465         1.440         1.666        -0.083         2.203
2006 046 04 42 10.500        -3.717       -54.476        17.882        57.457         1.440         1.667        -0.083         2.204
2006 046 04 47 10.500        -3.710       -54.468        17.881        57.448         1.440         1.667        -0.084         2.205
2006 046 04 52 10.500        -3.703       -54.460        17.881        57.440         1.440         1.668        -0.084         2.206
2006 046 04 57 10.500        -3.695       -54.452        17.880        57.431         1.440         1.669        -0.084         2.206
2006 046 05 02 10.500        -3.688       -54.443        17.880        57.423         1.440         1.670        -0.085         2.207
2006 046 05 07 10.500        -3.681       -54.435        17.880        57.414         1.440         1.671        -0.085         2.208
2006 046 05 12 10.500        -3.674       -54.427        17.879        57.406         1.440         1.672        -0.085         2.208
2006 046 05 17 10.500        -3.667       -54.418        17.879        57.397         1.440         1.673        -0.086         2.209
2006 046 05 22 10.500        -3.660       -54.410        17.878        57.389         1.441         1.674        -0.086         2.210
2006 046 05 27 10.500        -3.653       -54.402        17.878        57.380         1.441         1.675        -0.086         2.211
2006 046 05 32 10.500        -3.646       -54.393        17.877        57.372         1.441         1.675        -0.086         2.211
2006 046 05 37 10.500        -3.639       -54.385        17.877        57.363         1.441         1.676        -0.087         2.212
2006 046 05 42 10.500        -3.632       -54.377        17.877        57.355         1.441         1.677        -0.087         2.213
2006 046 05 47 10.500        -3.625       -54.368        17.876        57.346         1.441         1.678        -0.087         2.214
2006 046 05 52 10.500        -3.618       -54.360        17.876        57.338         1.441         1.679        -0.088         2.214
2006 046 05 57 10.500        -3.611       -54.351        17.875        57.329         1.441         1.680        -0.088         2.215
2006 046 06 02 10.500        -3.604       -54.343        17.875        57.321         1.441         1.681        -0.088         2.216
2006 046 06 07 10.500        -3.597       -54.335        17.874        57.312         1.441         1.682        -0.089         2.217
2006 046 06 12 10.500        -3.590       -54.326        17.874        57.304         1.441         1.683        -0.089         2.217
2006 046 06 17 10.500        -3.583       -54.318        17.874        57.295         1.441         1.684        -0.089         2.218
2006 046 06 22 10.500        -3.576       -54.310        17.873        57.287         1.441         1.685        -0.089         2.219
2006 046 06 27 10.500        -3.569       -54.301        17.873        57.278         1.441         1.685        -0.090         2.219
2006 046 06 32 10.500        -3.562       -54.293        17.872        57.270         1.441         1.686        -0.090         2.220
2006 046 06 37 10.500        -3.554       -54.284        17.872        57.261         1.441         1.687        -0.090         2.221
2006 046 06 42 10.500        -3.547       -54.276        17.871        57.252         1.442         1.688        -0.091         2.222
2006 046 06 47 10.500        -3.540       -54.268        17.871        57.244         1.442         1.689        -0.091         2.222
2006 046 06 52 10.500        -3.533       -54.259        17.870        57.235         1.442         1.690        -0.091         2.223
2006 046 06 57 10.500        -3.526       -54.251        17.870        57.227         1.442         1.691        -0.091         2.224
2006 046 07 02 10.500        -3.519       -54.242        17.869        57.218         1.442         1.692        -0.092         2.225
2006 046 07 07 10.500        -3.512       -54.234        17.869        57.210         1.442         1.693        -0.092         2.225
2006 046 07 12 10.500        -3.505       -54.225        17.869        57.201         1.442         1.694        -0.092         2.226
2006 046 07 17 10.500        -3.498       -54.217        17.868        57.192         1.442         1.694        -0.093         2.227
2006 046 07 22 10.500        -3.491       -54.208        17.868        57.184         1.442         1.695        -0.093         2.228
2006 046 07 27 10.500        -3.484       -54.200        17.867        57.175         1.442         1.696        -0.093         2.228
2006 046 07 32 10.500        -3.477       -54.192        17.867        57.167         1.442         1.697        -0.094         2.229
2006 046 07 37 10.500        -3.470       -54.183        17.866        57.158         1.442         1.698        -0.094         2.230
2006 046 07 42 10.500        -3.463       -54.175        17.866        57.150         1.442         1.699        -0.094         2.231
2006 046 07 47 10.500        -3.456       -54.166        17.865        57.141         1.442         1.700        -0.094         2.231
2006 046 07 52 10.500        -3.449       -54.158        17.865        57.132         1.442         1.701        -0.095         2.232
2006 046 07 57 10.500        -3.442       -54.149        17.864        57.124         1.442         1.702        -0.095         2.233
2006 046 08 02 10.500        -3.434       -54.141        17.864        57.115         1.443         1.703        -0.095         2.234
2006 046 08 07 10.500        -3.427       -54.132        17.863        57.107         1.443         1.704        -0.096         2.234
2006 046 08 12 10.500        -3.420       -54.124        17.863        57.098         1.443         1.704        -0.096         2.235
2006 046 08 17 10.500        -3.413       -54.115        17.862        57.089         1.443         1.705        -0.096         2.236
2006 046 08 22 10.500        -3.406       -54.107        17.862        57.081         1.443         1.706        -0.097         2.237
2006 046 08 27 10.500        -3.399       -54.098        17.861        57.072         1.443         1.707        -0.097         2.237
2006 046 08 32 10.500        -3.392       -54.090        17.861        57.063         1.443         1.708        -0.097         2.238
2006 046 08 37 10.500        -3.385       -54.081        17.861        57.055         1.443         1.709        -0.098         2.239
2006 046 08 42 10.500        -3.378       -54.073        17.860        57.046         1.443         1.710        -0.098         2.240
2006 046 08 47 10.500        -3.371       -54.064        17.860        57.037         1.443         1.711        -0.098         2.240
2006 046 08 52 10.500        -3.364       -54.056        17.859        57.029         1.443         1.712        -0.098         2.241
2006 046 08 57 10.500        -3.357       -54.047        17.859        57.020         1.443         1.713        -0.099         2.242
2006 046 09 02 10.500        -3.350       -54.039        17.858        57.011         1.443         1.714        -0.099         2.243
2006 046 09 07 10.500        -3.343       -54.030        17.858        57.003         1.443         1.714        -0.099         2.243
2006 046 09 12 10.500        -3.336       -54.022        17.857        56.994         1.443         1.715        -0.100         2.244
2006 046 09 17 10.500        -3.329       -54.013        17.857        56.985         1.443         1.716        -0.100         2.245
2006 046 09 22 10.500        -3.321       -54.004        17.856        56.977         1.443         1.717        -0.100         2.246
2006 046 09 27 10.500        -3.314       -53.996        17.856        56.968         1.444         1.718        -0.101         2.246
2006 046 09 32 10.500        -3.307       -53.987        17.855        56.959         1.444         1.719        -0.101         2.247
2006 046 09 37 10.500        -3.300       -53.979        17.855        56.951         1.444         1.720        -0.101         2.248
2006 046 09 42 10.500        -3.293       -53.970        17.854        56.942         1.444         1.721        -0.101         2.249
2006 046 09 47 10.500        -3.286       -53.962        17.854        56.933         1.444         1.722        -0.102         2.249
2006 046 09 52 10.500        -3.279       -53.953        17.853        56.925         1.444         1.723        -0.102         2.250
2006 046 09 57 10.500        -3.272       -53.944        17.853        56.916         1.444         1.724        -0.102         2.251
2006 046 10 02 10.500        -3.265       -53.936        17.852        56.907         1.444         1.724        -0.103         2.252
2006 046 10 07 10.500        -3.258       -53.927        17.852        56.899         1.444         1.725        -0.103         2.252
2006 046 10 12 10.500        -3.251       -53.919        17.851        56.890         1.444         1.726        -0.103         2.253
2006 046 10 17 10.500        -3.244       -53.910        17.851        56.881         1.444         1.727        -0.104         2.254
2006 046 10 22 10.500        -3.237       -53.901        17.850        56.872         1.444         1.728        -0.104         2.255
2006 046 10 27 10.500        -3.230       -53.893        17.849        56.864         1.444         1.729        -0.104         2.255
2006 046 10 32 10.500        -3.223       -53.884        17.849        56.855         1.444         1.730        -0.104         2.256
2006 046 10 37 10.500        -3.215       -53.876        17.848        56.846         1.444         1.731        -0.105         2.257
2006 046 10 42 10.500        -3.208       -53.867        17.848        56.837         1.444         1.732        -0.105         2.258
2006 046 10 47 10.500        -3.201       -53.858        17.847        56.829         1.445         1.733        -0.105         2.258
2006 046 10 52 10.500        -3.194       -53.850        17.847        56.820         1.445         1.734        -0.106         2.259
2006 046 10 57 10.500        -3.187       -53.841        17.846        56.811         1.445         1.735        -0.106         2.260
2006 046 11 02 10.500        -3.180       -53.832        17.846        56.802         1.445         1.735        -0.106         2.261
2006 046 11 07 10.500        -3.173       -53.824        17.845        56.794         1.445         1.736        -0.107         2.261
2006 046 11 12 10.500        -3.166       -53.815        17.845        56.785         1.445         1.737        -0.107         2.262
2006 046 11 17 10.500        -3.159       -53.807        17.844        56.776         1.445         1.738        -0.107         2.263
2006 046 11 22 10.500        -3.152       -53.798        17.844        56.767         1.445         1.739        -0.108         2.264
